res1,res2,delta,Cscore,Real
23,49,26,-0.18684662878513336,False
24,128,104,-0.1872340351343155,False
9,40,31,-0.18747017085552214,False
115,152,37,-0.1878516346216202,False
59,120,61,-0.18785756081342697,False
55,123,68,-0.18789819460362195,False
88,137,49,-0.18806012645363807,False
39,153,114,-0.18814490512013435,False
70,149,79,-0.18830552250146865,False
34,75,41,-0.18839001655578613,False
17,139,122,-0.18842698633670807,False
47,134,87,-0.1884324312210083,False
61,77,16,-0.18844441771507264,False
33,77,44,-0.18859097063541413,False
58,117,59,-0.1887143597006798,False
59,110,51,-0.18882872313261032,False
11,153,142,-0.18897299468517303,False
58,110,52,-0.18901649601757525,False
39,96,57,-0.18912351727485657,False
28,78,50,-0.18935699313879012,False
38,136,98,-0.1893617630004883,False
38,108,70,-0.18942966535687447,False
13,47,34,-0.18945155441761016,False
51,84,33,-0.18962478786706924,False
2,40,38,-0.18973365128040315,False
128,152,24,-0.1898174911737442,False
18,65,47,-0.18988191783428193,False
75,105,30,-0.1900505691766739,False
76,113,37,-0.19014221727848052,False
47,121,74,-0.19021935649216176,False
52,103,51,-0.1903010368347168,False
11,105,94,-0.1903270184993744,False
37,111,74,-0.19043323397636414,False
5,110,105,-0.19059215486049652,True
80,91,11,-0.19070967435836791,False
10,147,137,-0.19084837138652802,False
80,136,56,-0.19138050377368926,False
10,21,11,-0.19155821502208709,False
85,156,71,-0.1916529655456543,False
85,120,35,-0.19224775731563568,False
20,55,35,-0.19228468239307403,False
7,143,136,-0.19242584556341172,False
86,147,61,-0.19257348775863647,False
119,132,13,-0.19259789437055588,False
28,150,122,-0.19260242581367493,False
56,89,33,-0.19266483783721924,False
10,139,129,-0.1927149400115013,False
54,153,99,-0.19286279380321503,False
28,39,11,-0.1928986370563507,False
70,138,68,-0.1930600196123123,False
110,137,27,-0.19327315986156463,False
20,31,11,-0.19328806400299073,False
8,53,45,-0.1935537964105606,False
64,81,17,-0.19373227506875992,False
33,131,98,-0.193796369433403,False
74,97,23,-0.19381959848105906,False
3,71,68,-0.1938389301300049,False
131,141,10,-0.19391462206840515,False
66,103,37,-0.19443765580654143,False
44,58,14,-0.19455201923847198,False
9,105,96,-0.19455498307943345,False
16,130,114,-0.194589327275753,False
75,151,76,-0.1948014110326767,False
70,135,65,-0.19522977694869043,False
47,140,93,-0.19534713178873062,False
2,30,28,-0.19557420611381532,False
34,102,68,-0.1956595793366432,False
16,135,119,-0.1958741068840027,False
26,75,49,-0.195928592979908,False
112,135,23,-0.1959771156311035,False
6,70,64,-0.19598757922649385,False
38,43,5,-0.19598826467990876,False
46,57,11,-0.19631489217281342,False
66,158,92,-0.19652574509382248,False
88,138,50,-0.19661891758441924,False
84,90,6,-0.1966553211212158,False
49,135,86,-0.19675645977258682,False
68,156,88,-0.1970167115330696,False
44,70,26,-0.19714673459529877,False
87,92,5,-0.19718679040670395,False
41,82,41,-0.19721246957778932,False
30,85,55,-0.19744508266448973,False
94,112,18,-0.19755000099539757,False
9,78,69,-0.19755634814500808,False
114,122,8,-0.19768618941307067,False
64,130,66,-0.19782480895519255,False
84,122,38,-0.19791117906570435,False
63,95,32,-0.1982043206691742,False
36,45,9,-0.19824691861867905,False
118,151,33,-0.1985214114189148,False
48,154,106,-0.1985873594880104,False
29,103,74,-0.19866108819842337,False
85,130,45,-0.19885501973330974,False
14,30,16,-0.1988745301961899,False
127,158,31,-0.19889239817857743,False
77,105,28,-0.19891533851623536,False
76,108,32,-0.19893214106559753,False
58,145,87,-0.19895102977752685,False
73,143,70,-0.19899289980530738,False
52,150,98,-0.19907190501689911,False
69,83,14,-0.1991529181599617,False
33,122,89,-0.19917029440402984,False
42,65,23,-0.19918063580989837,False
78,85,7,-0.1992174468934536,False
59,133,74,-0.19929344058036805,False
68,98,30,-0.19935902953147888,False
41,73,32,-0.19943759292364122,False
38,51,13,-0.199595907330513,False
56,110,54,-0.1996238000690937,False
85,134,49,-0.19970977753400804,False
56,75,19,-0.19981602653861047,False
82,135,53,-0.19983747452497483,False
87,94,7,-0.19997691512107849,False
21,49,28,-0.20003452003002167,False
13,157,144,-0.20017777979373932,False
39,121,82,-0.20038510113954544,False
77,132,55,-0.20042319297790528,False
11,142,131,-0.20044723451137542,False
30,58,28,-0.20049042254686356,False
39,149,110,-0.2010057032108307,False
101,154,53,-0.2012423872947693,False
56,68,12,-0.20125773847103118,False
78,124,46,-0.20141481906175612,False
80,135,55,-0.20144835412502288,False
108,138,30,-0.2014550119638443,False
104,148,44,-0.20152152925729752,False
53,105,52,-0.20187958776950837,False
76,143,67,-0.2021328926086426,False
91,157,66,-0.20224647223949432,False
64,107,43,-0.202458518743515,False
19,134,115,-0.2024621084332466,False
41,141,100,-0.2025778502225876,False
5,142,137,-0.20264387428760527,False
37,92,55,-0.20275087654590607,False
67,114,47,-0.20283372402191163,False
10,39,29,-0.20294665694236755,False
105,136,31,-0.20294678807258607,False
29,51,22,-0.20301232784986495,False
30,149,119,-0.2033097565174103,False
48,104,56,-0.20352875143289567,False
13,106,93,-0.2035812184214592,False
17,129,112,-0.20378535613417625,False
85,152,67,-0.20382923260331154,False
94,159,65,-0.20392366051673888,False
121,132,11,-0.20430605113506317,False
80,99,19,-0.20434665977954863,False
26,102,76,-0.20440130978822707,False
70,146,76,-0.2045019119977951,False
94,122,28,-0.20453329980373383,False
7,120,113,-0.2047634869813919,False
46,159,113,-0.20477358400821685,False
87,151,64,-0.20482540726661683,False
11,68,57,-0.2048903599381447,False
106,149,43,-0.20498101711273192,False
17,107,90,-0.20499390363693237,False
18,80,62,-0.20513863116502762,False
63,109,46,-0.2051720917224884,False
17,140,123,-0.20538389831781387,False
27,121,94,-0.20545682609081267,False
74,115,41,-0.20559139400720597,False
75,131,56,-0.205691459774971,False
42,155,113,-0.20593692660331725,False
103,143,40,-0.20612886250019075,False
89,109,20,-0.20624028742313386,False
27,82,55,-0.20625259280204772,False
117,130,13,-0.20677733570337295,False
2,120,118,-0.20682473182678224,False
3,81,78,-0.20695578828454017,False
83,149,66,-0.20703230798244476,False
10,58,48,-0.2070721924304962,False
79,137,58,-0.2073031384497881,False
93,118,25,-0.2074003517627716,False
11,16,5,-0.20770050287246705,False
67,106,39,-0.207756844162941,False
56,78,22,-0.20777757465839386,False
55,138,83,-0.20781962424516678,False
83,88,5,-0.20806753784418106,False
74,90,16,-0.20839986205101013,False
5,102,97,-0.2084839254617691,False
98,151,53,-0.20863208100199698,False
77,88,11,-0.20881395861506463,False
36,107,71,-0.20890153646469117,False
8,63,55,-0.20891141295433044,False
70,94,24,-0.20893721282482147,False
94,104,10,-0.20896204710006713,False
22,141,119,-0.2090064600110054,False
10,17,7,-0.20925225168466569,False
71,99,28,-0.20930394530296326,False
22,56,34,-0.209558866918087,False
52,157,105,-0.20972177684307097,False
77,120,43,-0.21008129715919494,False
13,50,37,-0.21031209880020468,False
35,139,104,-0.21084130331873893,False
28,83,55,-0.2109863430261612,False
38,153,115,-0.21105865240097046,False
83,128,45,-0.21112753748893737,False
17,86,69,-0.2113123804330826,False
106,150,44,-0.21148073226213454,False
46,152,106,-0.21152170598506928,False
54,154,100,-0.2115649774670601,False
17,89,72,-0.21164124011993407,False
36,74,38,-0.211834055185318,False
1,158,157,-0.21197936832904815,False
89,152,63,-0.2124001830816269,False
8,72,64,-0.2124268501996994,False
36,130,94,-0.21251411736011505,False
110,150,40,-0.21253065168857574,False
28,153,125,-0.21263568997383117,False
23,48,25,-0.2128166638314724,False
28,133,105,-0.2131258100271225,False
6,127,121,-0.21340288519859313,False
35,132,97,-0.2134553536772728,False
45,156,111,-0.21345744132995606,False
98,112,14,-0.21346501857042313,False
34,81,47,-0.213693705201149,False
3,55,52,-0.21391175091266632,False
26,154,128,-0.2139403060078621,False
40,73,33,-0.21408182606101037,False
7,29,22,-0.21430349051952363,False
85,107,22,-0.2144122153520584,False
101,135,34,-0.21466601118445397,False
100,111,11,-0.21481120139360427,False
56,155,99,-0.21504867300391198,False
102,112,10,-0.2150644302368164,False
33,121,88,-0.21508144587278366,False
36,87,51,-0.21510052680969238,False
30,42,12,-0.215599125623703,False
11,134,123,-0.2156396210193634,False
15,28,13,-0.21592714190483092,False
73,122,49,-0.21605379581451417,False
13,60,47,-0.21614772379398345,False
76,116,40,-0.21621022373437881,False
94,141,47,-0.21626598834991456,False
50,71,21,-0.21645871698856353,False
103,141,38,-0.21647608727216722,False
68,84,16,-0.21669452041387557,False
62,151,89,-0.21669779419898988,False
25,50,25,-0.21678381860256196,False
121,152,31,-0.21696213707327844,False
136,154,18,-0.21702851317822933,False
51,56,5,-0.2170539155602455,False
82,127,45,-0.21713433414697647,False
9,54,45,-0.21731744110584258,False
107,146,39,-0.21751648373901844,False
119,125,6,-0.217665646225214,False
21,64,43,-0.21768300533294677,False
89,135,46,-0.21779434084892274,False
31,41,10,-0.2179038405418396,False
10,18,8,-0.21791101694107057,False
29,105,76,-0.21793242990970613,False
45,84,39,-0.21805717945098876,False
126,143,17,-0.2180600643157959,False
42,105,63,-0.21825728118419646,False
28,103,75,-0.2183525323867798,False
83,102,19,-0.21853742003440857,False
62,124,62,-0.21887878179550171,False
17,141,124,-0.21888163238763808,False
9,72,63,-0.21888553202152253,False
29,57,28,-0.2189733386039734,False
62,145,83,-0.21910288631916047,False
9,145,136,-0.21935265734791756,False
6,117,111,-0.21937644183635713,False
18,23,5,-0.21956438571214676,False
47,129,82,-0.21957951486110688,False
88,127,39,-0.21969205141067505,False
66,104,38,-0.219798893481493,False
35,71,36,-0.22002205550670623,False
48,73,25,-0.22002458572387695,False
101,128,27,-0.22006447613239288,False
7,30,23,-0.22034167349338532,False
36,139,103,-0.22043285369873047,False
87,154,67,-0.22043820917606355,False
91,152,61,-0.2205585680902004,False
37,82,45,-0.22065855860710143,False
8,89,81,-0.22070335522294043,False
10,130,120,-0.22075868844985963,False
3,89,86,-0.22078027129173278,False
27,101,74,-0.2211350679397583,False
100,124,24,-0.22116224765777587,False
73,124,51,-0.22121159434318544,False
123,141,18,-0.2212332844734192,False
88,119,31,-0.22125869393348693,False
36,121,85,-0.2213472068309784,False
44,77,33,-0.22189521566033363,False
30,81,51,-0.22193917781114578,False
51,94,43,-0.22206546664237975,False
89,94,5,-0.22215439081192018,False
85,142,57,-0.22253938317298888,False
11,66,55,-0.22256758213043212,False
63,145,82,-0.22259019911289216,False
64,111,47,-0.22262201756238936,False
143,158,15,-0.22265994548797607,False
59,97,38,-0.22288539707660676,False
77,135,58,-0.22296163067221642,False
99,130,31,-0.2231123700737953,False
36,111,75,-0.2231684722006321,False
21,48,27,-0.22326842769980432,False
5,150,145,-0.22330226600170136,False
53,132,79,-0.22346223071217536,False
146,155,9,-0.22355589270591736,False
17,42,25,-0.22362443506717683,False
104,142,38,-0.22363615036010742,False
3,96,93,-0.22367426753044128,False
10,15,5,-0.2239004760980606,False
8,55,47,-0.2241898685693741,False
45,81,36,-0.22429544925689698,False
6,60,54,-0.2243031844496727,False
18,56,38,-0.2244785726070404,False
16,32,16,-0.22464824020862578,False
2,9,7,-0.22492818534374237,False
109,146,37,-0.22494057938456535,False
66,81,15,-0.22533493041992186,False
3,95,92,-0.22541674375534057,False
55,130,75,-0.22542449533939363,False
7,116,109,-0.22544806599617004,False
64,143,79,-0.2255907267332077,False
101,150,49,-0.2256140686571598,False
6,71,65,-0.2256663531064987,False
80,148,68,-0.22576556652784346,False
38,75,37,-0.22577442824840546,False
124,132,8,-0.2258002132177353,False
34,130,96,-0.22589508891105653,False
63,127,64,-0.22600819617509843,False
6,11,5,-0.22606312334537507,False
85,140,55,-0.2262632817029953,False
47,116,69,-0.22634177207946776,False
4,70,66,-0.22634263038635255,False
44,159,115,-0.22641867399215698,False
81,141,60,-0.22645197212696075,False
14,151,137,-0.22647365629673005,False
114,121,7,-0.22672156244516373,False
31,59,28,-0.22673712074756622,False
17,59,42,-0.2268417477607727,False
34,132,98,-0.2271780524402857,False
59,113,54,-0.22719548642635345,False
10,66,56,-0.22758608609437941,False
89,157,68,-0.2277194544672966,False
33,148,115,-0.22790093272924422,False
3,17,14,-0.22809338718652725,False
10,158,148,-0.2281555101275444,False
54,148,94,-0.22832250893115996,False
103,111,8,-0.22833378314971925,False
91,108,17,-0.228340183198452,False
11,125,114,-0.22841267399489878,False
91,117,26,-0.22860165387392045,False
109,138,29,-0.22872330769896507,False
49,149,100,-0.22873296588659286,False
55,131,76,-0.2294645205140114,False
11,90,79,-0.2295931786298752,False
56,152,96,-0.22974734641611577,False
128,154,26,-0.22976963669061662,False
34,59,25,-0.22981600761413573,False
128,142,14,-0.23007340729236603,False
106,117,11,-0.230156372487545,False
60,79,19,-0.23032645285129547,False
25,60,35,-0.23037098944187165,False
16,85,69,-0.2304810829460621,False
17,142,125,-0.23079835325479509,False
46,151,105,-0.2312929317355156,False
8,134,126,-0.23134792745113372,False
40,145,105,-0.23146670460700988,False
9,156,147,-0.23168300241231918,False
61,104,43,-0.23191479444503785,False
128,136,8,-0.23213588893413545,False
17,56,39,-0.2324373885989189,False
80,128,48,-0.2324611246585846,False
109,139,30,-0.23249953091144562,False
34,128,94,-0.2325337141752243,False
83,159,76,-0.23254360556602477,False
80,112,32,-0.23261701464653015,False
49,58,9,-0.23286755457520486,False
95,100,5,-0.23316937386989595,True
77,116,39,-0.2332356572151184,False
4,44,40,-0.2333271786570549,False
29,99,70,-0.23336466401815414,False
38,104,66,-0.23378250896930694,False
33,99,66,-0.23394995406270028,False
16,140,124,-0.23400389701128005,False
66,98,32,-0.23405652344226838,False
74,118,44,-0.23433267027139665,False
38,115,77,-0.23446540236473085,False
49,101,52,-0.23461307287216188,False
77,91,14,-0.2349208801984787,False
66,125,59,-0.2350074291229248,False
51,92,41,-0.23507788851857186,False
48,121,73,-0.23535210341215135,False
62,74,12,-0.23536307960748673,False
92,138,46,-0.23573555052280426,False
20,87,67,-0.2358214646577835,False
77,150,73,-0.23587631583213806,False
17,47,30,-0.23596835136413574,False
16,154,138,-0.23604045063257217,False
37,114,77,-0.2365008682012558,False
12,36,24,-0.23653457760810853,False
58,146,88,-0.23656904101371765,False
86,152,66,-0.23676748126745223,False
21,73,52,-0.23684369772672653,False
49,151,102,-0.23715532198548317,False
36,53,17,-0.23738482743501663,False
7,150,143,-0.23758483678102493,False
13,65,52,-0.2376709386706352,False
38,102,64,-0.23779945224523544,False
9,142,133,-0.2378152184188366,False
10,41,31,-0.23801756352186204,False
68,122,54,-0.23826296925544738,False
125,150,25,-0.2382828563451767,False
72,125,53,-0.23836331069469452,False
36,155,119,-0.2384093791246414,False
105,111,6,-0.2384737566113472,False
17,80,63,-0.23851911425590516,False
11,82,71,-0.23867487162351608,False
22,106,84,-0.2389289379119873,False
58,111,53,-0.2393336445093155,False
41,52,11,-0.23948766887187958,False
94,114,20,-0.23957083895802497,False
33,102,69,-0.239656563103199,False
78,123,45,-0.23980978429317473,False
73,99,26,-0.24000563770532607,False
24,62,38,-0.24007664620876312,False
91,141,50,-0.24026193022727965,False
92,114,22,-0.24059490785002707,False
9,93,84,-0.2406383901834488,False
11,152,141,-0.2406998857855797,False
87,110,23,-0.24072543680667877,False
58,79,21,-0.2409253090620041,False
86,106,20,-0.24104355424642562,False
50,87,37,-0.24116063565015794,False
32,56,24,-0.2412610709667206,False
19,114,95,-0.24154889658093454,False
80,145,65,-0.24184844493865967,False
44,129,85,-0.24194671511650084,False
32,156,124,-0.24206013828516007,False
50,86,36,-0.24210100807249546,False
31,144,113,-0.2421281933784485,False
82,148,66,-0.2422609582543373,False
12,140,128,-0.24229485392570496,False
118,134,16,-0.242607182264328,False
88,148,60,-0.242627814412117,False
53,69,16,-0.24273541420698166,True
54,140,86,-0.24292840361595153,False
74,84,10,-0.24295481145381928,False
97,129,32,-0.24311391562223433,False
14,25,11,-0.2432249180972576,False
105,119,14,-0.2432876855134964,False
78,109,31,-0.24339902848005296,False
118,146,28,-0.2436336100101471,False
72,99,27,-0.24377949833869933,False
30,79,49,-0.24407953172922134,False
32,41,9,-0.24408622086048126,False
42,132,90,-0.24410644620656968,False
116,131,15,-0.24417624771595,False
81,148,67,-0.2443766325712204,False
47,81,34,-0.244405135512352,False
84,139,55,-0.24443532824516295,False
106,132,26,-0.2444447547197342,False
41,47,6,-0.24460008144378662,False
16,31,15,-0.24464758187532426,False
40,135,95,-0.24469971358776094,False
