res1,res2,delta,Cscore,Real
3,74,71,-2.807889021606445,False
37,136,99,-2.8080028604125977,False
100,116,16,-2.808078466491699,False
36,147,111,-2.808128009338379,False
5,46,41,-2.808547764892578,False
45,87,42,-2.8085948587036134,False
34,122,88,-2.8086138595581054,False
34,105,71,-2.8088070193481447,False
46,82,36,-2.808820752410889,False
15,62,47,-2.809248948059082,False
118,155,37,-2.809376976928711,False
3,46,43,-2.809392567138672,False
47,154,107,-2.809427255859375,False
64,150,86,-2.8096031985473635,False
21,39,18,-2.809830281066895,False
41,129,88,-2.809851572265625,False
97,155,58,-2.8100098721313476,False
98,112,14,-2.8101312924194337,False
63,145,82,-2.8102535116577148,False
57,126,69,-2.8102637869262694,False
49,134,85,-2.8102652807617186,False
92,121,29,-2.810309197692871,False
61,126,65,-2.8104844686889647,False
22,111,89,-2.810559261169433,False
48,126,78,-2.810671390075684,False
51,102,51,-2.8108968966674803,False
3,141,138,-2.8109848959350585,False
47,150,103,-2.8110663595581054,False
23,35,12,-2.811578752746582,False
46,116,70,-2.811581831359863,False
14,91,77,-2.811729968566895,False
15,86,71,-2.8119119506835935,False
36,125,89,-2.8120448818969725,False
51,157,106,-2.8121827880859374,False
64,149,85,-2.8124221231079103,False
10,132,122,-2.812803618774414,False
46,128,82,-2.8128895281982422,False
125,150,25,-2.813115041809082,False
16,147,131,-2.813147435302734,False
111,140,29,-2.8132436175537108,False
10,91,81,-2.813252534484863,False
75,113,38,-2.8133521783447266,False
33,116,83,-2.8136921884155273,False
81,112,31,-2.8137262396240237,False
65,147,82,-2.8139022634887696,False
57,122,65,-2.8139577389526367,False
8,135,127,-2.814017594299316,False
54,121,67,-2.81426507232666,False
18,90,72,-2.814620852355957,False
57,131,74,-2.8146543075561525,False
136,148,12,-2.814713595581055,False
91,115,24,-2.81483200088501,False
57,128,71,-2.814918865356445,False
83,124,41,-2.814948585510254,False
35,104,69,-2.814959514770508,False
58,148,90,-2.8151753881835937,False
12,49,37,-2.815181909790039,False
55,82,27,-2.81548999420166,False
53,81,28,-2.8156005194091795,False
31,118,87,-2.8156153964233397,False
58,129,71,-2.815708641967773,False
60,123,63,-2.815807178039551,False
28,87,59,-2.815868782348633,False
43,148,105,-2.8159400817871094,False
35,149,114,-2.816136330566406,False
17,34,17,-2.8162214010620117,False
58,128,70,-2.816291431274414,False
37,125,88,-2.816525927734375,False
47,91,44,-2.816542169647217,False
63,144,81,-2.8165960482788086,False
35,142,107,-2.8170293130493165,False
3,78,75,-2.8170426599121092,False
4,39,35,-2.817095888366699,False
44,150,106,-2.8171404721069337,False
96,129,33,-2.8172318103027343,False
52,88,36,-2.8172821234130856,False
67,156,89,-2.817328687133789,False
36,151,115,-2.817360221862793,False
102,119,17,-2.8175765573120115,False
48,120,72,-2.8177355932617187,False
4,38,34,-2.817793358154297,False
39,134,95,-2.817913073425293,False
40,73,33,-2.8182893450927735,False
126,155,29,-2.818313829345703,False
2,49,47,-2.8184031008911132,False
64,143,79,-2.8184229321289065,False
28,63,35,-2.8184420639038086,False
46,112,66,-2.818539678955078,False
20,41,21,-2.8185475039672854,False
14,64,50,-2.8189534136962893,False
22,63,41,-2.8190820335388183,False
57,123,66,-2.8192378173828123,False
42,141,99,-2.819417126159668,False
13,148,135,-2.8195365936279293,False
9,104,95,-2.819766887359619,False
17,36,19,-2.8198961889648437,False
11,91,80,-2.8199170919799803,False
11,148,137,-2.820029776916504,False
36,138,102,-2.8201273681640626,False
11,101,90,-2.8202052848815917,False
43,116,73,-2.820243715209961,False
97,130,33,-2.8202960067749023,False
96,154,58,-2.820678797302246,False
42,137,95,-2.8206902462768553,False
56,153,97,-2.8207060079956054,False
9,102,93,-2.8208053594970703,False
41,130,89,-2.8208411636352535,False
55,83,28,-2.82084397277832,False
17,91,74,-2.820911442565918,False
23,66,43,-2.8209544105529787,False
101,116,15,-2.820980767822266,False
6,43,37,-2.821261212310791,False
99,155,56,-2.8213355743408206,False
4,139,135,-2.8215288710021973,False
45,84,39,-2.8215690936279296,False
50,125,75,-2.8216074172973635,False
26,38,12,-2.821751075744629,False
14,89,75,-2.8217601113891604,False
61,144,83,-2.821774733581543,False
73,155,82,-2.82232541015625,False
37,123,86,-2.8227084829711915,False
59,145,86,-2.8227119274902344,False
47,147,100,-2.82275594329834,False
55,146,91,-2.822813872680664,False
120,155,35,-2.8228764974975586,False
59,110,51,-2.8230890351867677,False
3,40,37,-2.823156700439453,False
103,116,13,-2.8231973489379882,False
45,137,92,-2.8233602224731444,False
56,122,66,-2.8233743591308595,False
123,156,33,-2.82344141204834,False
12,134,122,-2.8234595379638674,False
82,114,32,-2.8234787799072265,False
53,132,79,-2.8236156881713868,False
45,108,63,-2.8236836834716796,False
51,158,107,-2.823768447113037,False
6,70,64,-2.8239216198730466,False
97,116,19,-2.823975205383301,False
49,125,76,-2.824114569396973,False
5,45,40,-2.824115111999512,False
41,118,77,-2.824120607910156,False
54,103,49,-2.8241774353027345,False
40,146,106,-2.8242454428100587,False
40,127,87,-2.8242879251098634,False
30,117,87,-2.8243032397460937,False
38,114,76,-2.8244343365478515,False
13,34,21,-2.824947528076172,False
120,156,36,-2.825313782653809,False
48,155,107,-2.8255057263183594,False
95,141,46,-2.825837168884277,False
87,127,40,-2.825920205688477,False
31,132,101,-2.825971817626953,False
94,155,61,-2.8259929571533204,False
48,131,83,-2.826015221252441,False
45,131,86,-2.8260385351562496,False
34,98,64,-2.8265950213623046,False
89,124,35,-2.826960671081543,False
16,61,45,-2.826987732086182,False
58,123,65,-2.82710359375,False
37,115,78,-2.8271600100708008,False
25,66,41,-2.827229796142578,False
56,129,73,-2.8276275595092772,False
51,133,82,-2.827747257385254,False
91,124,33,-2.8281770104980466,False
64,142,78,-2.8283492211914063,False
43,115,72,-2.8284904733276366,False
36,122,86,-2.8288262423706056,False
58,147,89,-2.828861007080078,False
33,98,65,-2.8288784594726564,False
40,112,72,-2.828956560974121,False
53,113,60,-2.829106891479492,False
35,148,113,-2.8291325305175783,False
29,86,57,-2.8291657220458983,False
6,80,74,-2.8292637838745116,False
6,150,144,-2.8295577185058596,False
95,139,44,-2.8295902673339848,False
99,117,18,-2.829626292114258,False
82,124,42,-2.829663196563721,False
3,73,70,-2.829671667480469,False
11,35,24,-2.829800938415527,False
13,50,37,-2.8301122729492185,False
97,115,18,-2.83023239364624,False
10,133,123,-2.8303093463134763,False
43,142,99,-2.8305024612426757,False
35,146,111,-2.8306734619140625,False
57,152,95,-2.830719623413086,False
44,115,71,-2.830737912902832,False
60,144,84,-2.8307737326049804,False
27,91,64,-2.8307985192871095,False
32,130,98,-2.830839854736328,False
63,146,83,-2.8309080831909177,False
86,99,13,-2.8310847113037108,False
78,127,49,-2.831300623474121,False
90,124,34,-2.8314436755371095,False
49,104,55,-2.831497579650879,False
39,136,97,-2.831575115661621,False
57,146,89,-2.8316670416259764,False
11,34,23,-2.8316725045776368,False
55,132,77,-2.83171622467041,False
44,112,68,-2.8317868099975585,False
44,146,102,-2.8319783798217775,False
44,114,70,-2.8321298944091797,False
14,81,67,-2.832236747131348,False
34,126,92,-2.8322505377197267,False
57,145,88,-2.832322693786621,False
79,130,51,-2.8323572787475584,False
58,146,88,-2.832753321228027,False
39,144,105,-2.8328115176391604,False
53,121,68,-2.833002512817383,False
141,157,16,-2.833025171813965,False
54,131,77,-2.8336398321533203,False
20,91,71,-2.833749261779785,False
54,126,72,-2.83376005279541,False
61,119,58,-2.8337637951660155,False
60,130,70,-2.833794109802246,False
23,134,111,-2.834466237182617,False
14,60,46,-2.834660430145264,False
23,127,104,-2.8347480416870114,False
76,122,46,-2.834807696838379,False
35,115,80,-2.8349643115234375,False
44,139,95,-2.8350131201171878,False
7,85,78,-2.8350745532226562,False
3,140,137,-2.8352442582702637,False
17,114,97,-2.8352740859985355,False
17,35,18,-2.8354051065063475,False
89,114,25,-2.835680572509766,False
92,153,61,-2.8361353854370117,False
21,62,41,-2.8362332333374023,False
57,147,90,-2.8362808642578123,False
47,81,34,-2.8365024868774413,False
4,72,68,-2.8365150079345702,False
61,123,62,-2.836733982543945,False
57,127,70,-2.8369693041992186,False
33,80,47,-2.8371362844848633,False
122,156,34,-2.8371568283081054,False
107,117,10,-2.8372184996032717,False
77,134,57,-2.837261110839844,False
12,33,21,-2.8373066885375975,False
84,125,41,-2.8374245391845703,False
127,145,18,-2.8375596151733395,False
22,101,79,-2.8376643745422365,False
66,109,43,-2.837702913208008,False
32,99,67,-2.8379257455444336,False
53,126,73,-2.8382691040039063,False
103,119,16,-2.838297349243164,False
3,75,72,-2.8383301632690427,False
40,117,77,-2.8383599157714845,False
57,125,68,-2.838388240356445,False
57,138,81,-2.838543793029785,False
89,126,37,-2.838595347595215,False
46,129,83,-2.838722222595215,False
57,137,80,-2.838743452758789,False
102,118,16,-2.8387899679565427,False
52,126,74,-2.838934015197754,False
85,98,13,-2.838966935119629,False
92,119,27,-2.839076727294922,False
17,64,47,-2.8390956634521483,False
57,129,72,-2.839195894165039,False
17,41,24,-2.8394654641723633,False
8,150,142,-2.8394736349487304,False
41,143,102,-2.8395554638671876,False
36,152,116,-2.8398523043823243,False
51,122,71,-2.8398602575683594,False
90,122,32,-2.839955763549805,False
17,60,43,-2.8400286714172363,False
56,128,72,-2.8401062197875975,False
12,34,22,-2.8402282058715818,False
51,156,105,-2.8403037084960934,False
81,156,75,-2.84038054107666,False
104,136,32,-2.84040839263916,False
145,157,12,-2.840513315124512,False
44,108,64,-2.8405780096435547,False
12,43,31,-2.8407396423339843,False
61,143,82,-2.8407558697509763,False
13,132,119,-2.840772752380371,False
126,154,28,-2.8408287432861328,False
65,144,79,-2.841074888916016,False
77,108,31,-2.8411540174865726,False
60,126,66,-2.841155718078613,False
24,63,39,-2.8411655212402342,False
4,71,67,-2.841202346191406,False
106,135,29,-2.8412838494873047,False
43,146,103,-2.841337238769531,False
82,133,51,-2.8413514334106447,False
42,117,75,-2.841357125549316,False
45,138,93,-2.841378484802246,False
135,145,10,-2.8413801364135742,False
44,148,104,-2.841512869873047,False
53,103,50,-2.8418141772460936,False
27,123,96,-2.8418211199951173,False
43,147,104,-2.8418357717895506,False
66,108,42,-2.841874432067871,False
46,136,90,-2.841929429626465,False
18,83,65,-2.8419926287841797,False
80,113,33,-2.8420159271240233,False
54,130,76,-2.8420344253540035,False
101,135,34,-2.84210085647583,False
14,36,22,-2.8422246978759764,False
89,122,33,-2.8423928533935543,False
70,155,85,-2.842642777709961,False
122,158,36,-2.8426497900390624,False
55,135,80,-2.8427196826171874,False
49,130,81,-2.8428616860961915,False
74,153,79,-2.8428698977661133,False
40,75,35,-2.842889007263184,False
110,149,39,-2.842935828552246,False
13,51,38,-2.842975835571289,False
37,127,90,-2.8429849606323243,False
58,130,72,-2.8429977496337893,False
36,146,110,-2.843140350341797,False
15,89,74,-2.8432136975097655,False
124,151,27,-2.84321634765625,False
50,124,74,-2.8435239669799808,False
120,158,38,-2.843742266845703,False
9,90,81,-2.843761738891602,False
100,117,17,-2.843771616821289,False
64,109,45,-2.843786694030762,False
17,101,84,-2.844280175933838,False
27,122,95,-2.8443314276123046,False
58,145,87,-2.8444808105468753,False
52,79,27,-2.844507200317383,False
79,127,48,-2.844551432189941,False
5,40,35,-2.844579006652832,False
48,105,57,-2.844725704956055,False
78,133,55,-2.8449247131347652,False
7,47,40,-2.8449773233032225,False
46,90,44,-2.8450506848144532,False
14,101,87,-2.8453514059448244,False
43,117,74,-2.8453675942993164,False
12,91,79,-2.8454586627197265,False
76,113,37,-2.8457997973632816,False
16,146,130,-2.8459009619140625,False
20,58,38,-2.845983846130371,False
52,158,106,-2.8460613108825683,False
9,108,99,-2.8462130053710935,False
30,61,31,-2.8462521676635744,False
62,156,94,-2.8466284686279293,False
31,100,69,-2.8467769137573242,False
41,116,75,-2.8468569296264645,False
26,100,74,-2.8469076353454588,False
67,148,81,-2.847082700500488,False
103,117,14,-2.8471247229003906,False
18,140,122,-2.847473479309082,False
103,154,51,-2.847716079406738,False
48,129,81,-2.8478212759399413,False
59,123,64,-2.8479171856689454,False
9,35,26,-2.8480202728271484,False
87,98,11,-2.8482025860595703,False
28,89,61,-2.8484388458251955,False
45,112,67,-2.8485444244384768,False
123,158,35,-2.848586520690918,False
102,154,52,-2.849016844482422,False
52,135,83,-2.849061689453125,False
52,103,51,-2.849062326049805,False
5,79,74,-2.8490696072387696,False
22,34,12,-2.849093753967285,False
9,107,98,-2.84931594543457,False
41,132,91,-2.8493580395507814,False
47,135,88,-2.8493728427124023,False
44,143,99,-2.8494228161621096,False
41,137,96,-2.8495100576782226,False
24,64,40,-2.8495339682006837,False
18,82,64,-2.849678974609375,False
28,88,60,-2.849796593017578,False
55,141,86,-2.8501439016723635,False
94,145,51,-2.8504515814208986,False
41,146,105,-2.8507481359863283,False
50,155,105,-2.851035132446289,False
53,156,103,-2.8510465475463866,False
12,101,89,-2.851089351043701,False
54,82,28,-2.8511566256713867,False
97,153,56,-2.8512385028076173,False
34,120,86,-2.851318088378906,False
65,149,84,-2.851318140258789,False
43,141,98,-2.851498503723145,False
19,62,43,-2.8515128558349607,False
19,139,120,-2.8517025454711913,False
9,34,25,-2.852068586730957,False
35,63,28,-2.8521497158813474,False
51,126,75,-2.852219305114746,False
55,124,69,-2.8523733767700192,False
7,150,143,-2.8526072994995118,False
20,38,18,-2.8526827783203124,False
38,151,113,-2.852760899353027,False
127,154,27,-2.8532363613891603,False
99,132,33,-2.8534200326538084,False
56,154,98,-2.8534201092529297,False
83,133,50,-2.8534479098510745,False
105,152,47,-2.8535414733886717,False
16,64,48,-2.853675741577148,False
39,66,27,-2.85372557800293,False
102,135,33,-2.853983388366699,False
47,128,81,-2.8540514859008788,False
18,85,67,-2.854424454345703,False
118,156,38,-2.854551952209473,False
37,138,101,-2.8547484286499025,False
56,125,69,-2.854756129150391,False
51,125,74,-2.854964493713379,False
56,127,71,-2.855025375061035,False
92,118,26,-2.855094426269531,False
53,130,77,-2.8551387741088865,False
19,40,21,-2.8552931735229494,False
39,152,113,-2.855342743530273,False
99,153,54,-2.8554133761596683,False
6,44,38,-2.855690280151367,False
21,91,70,-2.8556971057128906,False
75,110,35,-2.8557708401489257,False
53,120,67,-2.855798815612793,False
85,127,42,-2.8558001303100586,False
49,105,56,-2.8560021737670898,False
14,63,49,-2.856141131591797,False
41,136,95,-2.8563029748535156,False
39,128,89,-2.8563174606323245,False
56,147,91,-2.8563883532714844,False
36,148,112,-2.857000437011719,False
15,65,50,-2.857146939086914,False
53,112,59,-2.857167739562988,False
22,129,107,-2.8573012796020505,False
53,85,32,-2.8576616146850586,False
58,127,69,-2.857800244750977,False
38,102,64,-2.8578283956909183,False
42,148,106,-2.857890935974121,False
60,134,74,-2.8583380688476563,False
81,115,34,-2.858488321533203,False
82,115,33,-2.858559994506836,False
99,131,32,-2.858668510131836,False
103,120,17,-2.8587137992858884,False
55,144,89,-2.859211020812988,False
46,118,72,-2.859269889221191,False
49,153,104,-2.85937919342041,False
51,123,72,-2.8596151742553713,False
68,122,54,-2.8596288583374023,False
43,118,75,-2.8597051245117187,False
62,150,88,-2.8598116833496094,False
47,138,91,-2.859961924743652,False
18,58,40,-2.8604702459716798,False
24,132,108,-2.8604978463745114,False
36,150,114,-2.8605130575561524,False
92,117,25,-2.860601806335449,False
97,114,17,-2.860696527709961,False
15,60,45,-2.8608599212646486,False
53,84,31,-2.8610473193359374,False
